plot_project,alti,slope,X,Y,northness,eastness,soil_veg,soil_Rtot,soil_blocks,HG,LVM,LVU,LRF,HG_count,LVM_count,LVU_count,LRF_count,hcan,hcan_sd,hveg,nPFG,hill2,Ldensity,isForest,isGrassland,Moyenne,Médiane,Écart-type,Min,Max,Quantile 5%,Quantile 95%,Quantile 25%,Quantile 75%,Moyenne_all,Médiane_all,Écart-type_all,Min_all,Max_all,Quantile 5%_all,Quantile 95%_all,Quantile 25%_all,Quantile 75%_all
PECLEREY_57,1969,12.4551000512956,6.94852,45.99085,0.470513069363657,0.8823930255606,0.9,0.0125,0.0125,0.33920704845815,0.167400881057269,0.167400881057269,0.0176211453744493,77,38,38,4,21.275,10.3324179531944,21.5443037974684,6,4.14386811419381,91,0,0,0.1123287984745616,0.11972013831211825,0.07106046595450423,0.0,0.26644934762634875,0.0,0.20598601897407892,0.09531825013596062,0.14549843902733528,0.09809686729501436,0.11115768352829036,0.0729048698522578,0.0,0.3186605073180999,0.0,0.22709757827965402,0.015765957550854637,0.13421384613513965
PECLEREY_59,2073,32.2055918369812,6.95445,45.99093,0.837930079131737,0.545777594342495,0.6,0.0,0.0,0.228682170542636,0.143410852713178,0.255813953488372,0.062015503875969,59,37,66,16,21.575,12.7961376688635,22.1282051282051,7,5.18088418430884,148,0,0,0.22958213844449346,0.20746538213688837,0.08982896131002634,0.1201711984240319,0.4804516129456715,0.1509136232697074,0.40402258064737,0.16446849770318295,0.27105486924153865,0.25780696422858457,0.20952464810466154,0.18043667258343593,0.0,1.5125454544145214,0.12008505230712671,0.5029999999999971,0.16101299980755357,0.297712728441752
PECLEREY_58,2006,21.173535912596,6.95169,45.99119,0.976656446267152,0.214807322884527,0.625,0.0,0.0,0.238434163701068,0.209964412811388,0.188612099644128,0.185053380782918,67,59,53,52,35.0875,14.8154843305701,35.0875,7,5.3645628099735,182,0,0,0.2621782428785309,0.1938225907766764,0.16700130116513728,0.0,0.599999999999909,0.10655000023174353,0.571499999999935,0.14860170264842054,0.4016085534437934,0.2782142386994178,0.2139037570882465,0.2799415617586129,0.0,2.2799999999999727,0.11213566456772242,0.5714999999999348,0.16272857144866748,0.2908833334482779
PECLEREY_67,2099,28.5448406600153,6.95498,45.99006,0.375131627947884,-0.926971553885647,0.7875,0.025,0.025,0.151960784313725,0.215686274509804,0.294117647058824,0.0196078431372549,31,44,60,4,15.75,9.07423672558187,15.9493670886076,9,5.42440041710115,144,0,0,0.14305354716875626,0.13738620297590387,0.06685175024368017,0.0,0.27936060374440785,0.030502944467798446,0.2229261338022525,0.10873370624119616,0.18568864394262619,0.1845596412465602,0.13914179687049,0.27439787252265346,0.0,1.881198157009294,0.0,0.43717586208620074,0.10996987943258318,0.17468898782829
PECLEREY_CAMTRAP_2200_NORD,2186,29.2938211910766,6.95719,45.9897,-0.850410617625663,0.52611955051066,0.525,0.1125,0.1125,0.188284518828452,0.163179916317992,0.217573221757322,0.154811715481172,45,39,52,37,16.5,9.26952267557027,17.1428571428571,9,5.91988807130273,146,0,0,0.41366316418152566,0.2367680849486078,0.5324021882669693,0.17149068322441963,2.1100000000001273,0.18691116793374932,1.7869999999999893,0.1934725587656203,0.2567969433715689,0.34062013502937133,0.2470638525060167,0.37976560668910386,0.0,2.1100000000001273,0.11197135417748998,1.0080169082058075,0.2003880989316258,0.2909615385632378
PLANAIG_119,2159,27.3071670868446,6.89682,45.91164,0.881009779297146,0.473098054088996,0.85,0.025,0.0,0.313084112149533,0.14018691588785,0.172897196261682,0.107476635514019,67,30,37,23,17.85,12.3453470966477,18.5454545454545,7,4.95520450119022,99,0,0,0.329700099764068,0.3141983707394047,0.17518571032026045,0.0,0.7235877105217696,0.10683580840268406,0.6168865676934957,0.23755427837647858,0.40050175661428966,0.39517168716781725,0.2655198094066691,0.4270773154279369,0.0,2.2100000000000364,0.11165723697347403,1.7225000000002408,0.16631636619888468,0.4151317336552438
PLANAIG_120,2208,30.1901450354953,6.8992,45.91202,0.989812491836543,0.142377073310043,0.3125,0.3,0.1875,0.278260869565217,0.0782608695652174,0.234782608695652,0.243478260869565,32,9,27,28,10.6375,10.41328721552,13.296875,9,4.76233345336694,65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANAIG_116,2196,33.5739634537755,6.89995,45.9134,-0.999017297170273,-0.0443220030526835,0.275,0.3625,0.2875,0.210084033613445,0.0588235294117647,0.142857142857143,0.34453781512605,25,7,17,41,16.5625,13.1667434436687,20.703125,7,4.63535188216039,65,0,0,0.2808410620499444,0.1635147548236091,0.6077508281901938,0.0,2.8200000000001637,0.0,0.5482177914428592,0.07503433614908772,0.22328964861424083,0.23814643534752578,0.13251224186274158,0.465497095030002,0.0,2.8200000000001637,0.0,1.134633752554236,0.0,0.22305203612211244
PLANAIG_117,2205,31.0670495643739,6.90203,45.91471,0.0542267530955896,-0.998528647184802,0.2,0.4125,0.325,0.225490196078431,0.0294117647058824,0.0784313725490196,0.284313725490196,23,3,8,29,9.875,11.2704104583078,13.859649122807,6,4.71195652173913,40,0,0,0.3781381594464165,0.0,0.8648564779628529,0.0,2.878899999897385,0.0,2.8324449999948,0.0,0.17829065400485433,0.47204477149913143,0.0,0.9830672022620031,0.0,4.559999999999945,0.0,2.924075223602949,0.0,0.25671625387690256
PLANAIG_113,2162,17.9819980564757,6.90213,45.9158,-0.681290309057334,-0.73201332964951,0.95,0.025,0.025,0.475308641975309,0.0,0.0679012345679012,0.0123456790123457,77,0,11,2,9.1875,4.41829840091111,9.1875,5,2.42461197339246,13,0,1,0.4281581108692535,0.2135303514055522,0.4460167893538975,0.0,1.25,0.0,1.2024999999998272,0.09954291046074104,0.8274999999999864,0.4157134401945427,0.23822925671584017,0.49439027672650243,0.0,2.617614213230354,0.0,1.2505000000000108,0.0,0.7398857620444232
PLANAIG_112,2114,26.4516592628495,6.90085,45.91607,0.50557175139619,0.86278456418169,0.925,0.025,0.025,0.235294117647059,0.222689075630252,0.147058823529412,0.214285714285714,56,53,35,51,47.775,17.150838633221,47.775,8,5.14104193138501,144,0,0,0.48999285962443084,0.4464757095083769,0.4378366328742299,0.0,1.4800000000000182,0.0,1.112127893504385,0.14194107768480535,0.7817877906601325,0.48010826196879863,0.33274707799910175,0.5956536262256261,0.0,3.6399999999998727,0.0,1.4830000000000152,0.11193604667585078,0.5737442348045079
PLANAIG_109,2094,30.0064596239301,6.90313,45.91828,-0.896960236046873,-0.442111224637803,0.7125,0.15,0.15,0.230769230769231,0.18974358974359,0.133333333333333,0.230769230769231,45,37,26,45,32.225,21.9464105654857,36.3098591549296,8,5.22536759653703,115,0,0,0.43757545324058356,0.17837237541357354,0.7041619612065548,0.0,2.980000000000018,0.0,1.3934999999999502,0.0,0.46145390124775076,0.5975140382076597,0.27637321523343417,1.099630759980883,0.0,6.765251619354785,0.0,2.981000000000017,0.12268834997871636,0.5231361607488907
BLAITIERE_CAMTRAP_2046,2053,26.2970798375923,6.90399,45.92071,-0.936837257228984,0.349765569299887,0.575,0.0125,0.0125,0.203846153846154,0.226923076923077,0.169230769230769,0.230769230769231,53,59,44,60,37.95,15.5936533665609,37.95,5,4.91207673303299,163,0,0,0.9858162272298386,0.2694829024081855,2.220571067706222,0.12446900529107552,7.501312741233505,0.1296509311889622,7.4479513513018105,0.197518857490536,0.33468066423199616,0.6112211569080864,0.24664137933154962,1.543097486368899,0.09737556531717928,9.00204907196894,0.1308598196404887,1.163409090921335,0.18149545415633384,0.3157762587455295
PLANAIG_105,1979,31.3968764429803,6.9026,45.92206,-0.967021305296719,-0.25469549486049,0.7375,0.0625,0.0625,0.245762711864407,0.296610169491525,0.275423728813559,0.0550847457627119,58,70,65,13,27.825,11.1851789367941,28.1772151898734,6,4.20791779993956,155,0,0,0.25108919003660046,0.21004278126213194,0.1253315013255698,0.1263005780670028,0.7034882003190432,0.1445004455346634,0.3585538679693971,0.18140242513425164,0.2932812499527131,0.3888701912869374,0.23887159434616478,0.5417738193238932,0.11342342357329471,3.913568075125795,0.1281295392975835,1.1393203736983981,0.1796700241537792,0.335003765135923
BLAITIERE_CAMTRAP_1900,1899,17.6054759474673,6.90053,45.92379,-0.0904627369843692,-0.995899840956558,0.875,0.0,0.0,0.223529411764706,0.364705882352941,0.0,0.211764705882353,38,62,0,36,36.1125,26.2060934792471,38.0131578947368,5,3.98071625344353,98,0,0,5.188305522573546,0.46783992266261976,6.916699708859692,0.11906295755602514,17.574242950159487,0.1425828086295155,17.345159086383955,0.2990844160288475,9.39511777938327,7.347248785747174,3.930082169582761,7.652795639771269,0.0,21.730000000000018,0.13844421941646487,19.590066554344958,0.3053678794836969,14.692025488819581
PLANAIG_127,2185,19.3229239856666,6.89122,45.90646,0.425676673303536,0.904875333847285,0.35,0.375,0.3375,0.353383458646617,0.0225563909774436,0.0150375939849624,0.0827067669172932,47,3,2,11,20.525,22.4437270985892,29.8545454545455,7,3.85465242972325,22,0,1,0.11265141458061408,0.0,0.25890107724027317,0.0,0.8820397725758085,0.0,0.6993688984229722,0.0,0.0,0.1387005144072964,0.0,0.2788117445292525,0.0,1.2999999999997272,0.0,0.758010558411638,0.0,0.141373854495896
PLANAIG_132,2226,29.7762387430446,6.89194,45.90585,0.992319801279533,-0.123698876262268,0.275,0.6125,0.575,0.41025641025641,0.0256410256410256,0.0641025641025641,0.205128205128205,32,2,5,16,8.625,11.0641112142831,13.8,7,4.02913907284768,23,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANAIG_121,2028,23.5902080333063,6.8871,45.90838,-0.701568552347421,-0.71260196909435,0.7875,0.0,0.0,0.186721991701245,0.24896265560166,0.170124481327801,0.232365145228216,45,60,41,56,39.0375,21.4254336913109,39.0375,9,5.15771245892905,163,0,0,5.949077754297411,7.231418300830683,4.990419121774914,0.21872276455087558,13.509999999999991,0.2301762544375947,12.85449999999994,0.32658828777971394,10.085079915552626,4.955172265417562,2.480162974718496,4.941962774383244,0.16871111110776837,13.7800000000002,0.22327934277183203,13.018499999999767,0.3011016408882483,9.227499999999907
PLANAIG_126,2139,24.1411143594857,6.88851,45.90663,-0.999185803048868,0.0403451482286051,0.65,0.1625,0.1625,0.180094786729858,0.184834123222749,0.208530805687204,0.165876777251185,38,39,44,35,16.975,11.0579314567086,18.6027397260274,8,6.24680791356812,132,0,0,0.2898700634078978,0.21983427520126497,0.2918397379557135,0.0,1.197647352745662,0.0,0.9799674742960862,0.1500298658019119,0.3195854837750858,0.36904595304699794,0.22220494668795254,0.5714882714379472,0.0,3.820278637676438,0.0,1.1333823676373866,0.15370651383000222,0.34080403987559293
PLANAIG_128,2254,27.266044450733,6.89256,45.90645,0.27432882533596,0.961635947534093,0.1625,0.7,0.525,0.204081632653061,0.0,0.142857142857143,0.224489795918367,10,0,7,11,4.625,12.16799599697,11.9354838709677,8,5.49427917620137,18,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANAIG_130,2245,17.901362339681,6.88306,45.90416,-0.997518271688757,0.0704080794161843,0.8125,0.075,0.0125,0.37696335078534,0.0366492146596859,0.246073298429319,0.0104712041884817,72,7,47,2,10.5,4.30483978443104,10.9090909090909,6,3.23098042688867,57,0,0,0.1925258021391528,0.17557166304459315,0.08701628322014722,0.0,0.4245959595682507,0.10254851402150962,0.34932855174106414,0.16023635634371658,0.22684976300354265,0.2333233358835787,0.1813413045354082,0.221717294028377,0.0,1.2695016609704908,0.08621606682152105,0.740038960891456,0.1530701754633128,0.22666082078865202
PLANAIG_CAMTRAP_FOU_2300,2304,28.5561254834658,6.89915,45.90846,0.996944183644277,0.0781171856754107,0.775,0.1,0.1,0.510791366906475,0.0,0.079136690647482,0.0071942446043165,71,0,11,1,4.725,3.02301299946539,5.25,4,2.32811182070129,12,0,1,0.04249999999999545,0.0,0.19006577808746175,0.0,0.849999999999909,0.0,0.042499999999996055,0.0,0.0,0.011591162265967797,0.0,0.09015235909997164,0.0,0.849999999999909,0.0,0.0,0.0,0.0
PLANAIG_CAMTRAP_FOU_2200,2216,32.5435621473901,6.89637,45.90895,0.356706839691465,-0.934216372430567,0.75,0.0625,0.0625,0.199029126213592,0.150485436893204,0.325242718446602,0.0194174757281553,41,31,67,4,14.05,13.74164878726,14.4102564102564,10,5.21454902924552,127,0,0,0.3447941429445109,0.2888865449574496,0.23000729566938916,0.11661596957446818,1.098837209235171,0.14929482062750593,0.7389418604615687,0.2030256640080097,0.37976595051816275,0.5825765760935565,0.2994750238881352,0.7102949010773385,0.0,4.1181599998813,0.12846599644210527,1.9272499995923453,0.20084017485123695,0.6375851680184041
PLANAIG_122,2155,37.935253632039,6.89316,45.90863,-0.193909619709326,-0.981019398067227,0.625,0.1125,0.1,0.256637168141593,0.185840707964602,0.141592920353982,0.212389380530973,58,42,32,48,33.425,17.1890272624092,34.7272727272727,7,5.39915433403806,124,0,0,0.4932786096767131,0.2432251651266597,0.6042083906329836,0.1255932199842391,2.7860869566270594,0.13512341111877504,1.1843043478312678,0.21704016706928542,0.5772395833209885,0.7525569377270722,0.3184041293975497,1.2328363524054549,0.1076063825453275,6.135494505856059,0.13512341111877504,3.6630000000001,0.21551457955115438,0.5688027181828375
PLANAIG_131,2196,16.6321551453589,6.88704,45.9052,-0.651778456635316,-0.75840941678363,0.8375,0.05,0.05,0.244897959183673,0.178571428571429,0.290816326530612,0.0510204081632653,48,35,57,10,16.4,8.85552105550865,16.8205128205128,9,4.68259385665529,111,0,0,0.2521332574326607,0.19401299926312277,0.2562615231720849,0.0,1.0,0.0,0.8740858086330492,0.11998238436660813,0.2838642182634885,0.4603429926618719,0.21398692013713116,0.6671153980701499,0.0,3.5,0.0,1.559999999999967,0.13703268078563724,0.4067950122258708
PLANAIG_125,2186,28.4130853757916,6.88407,45.90634,-0.752412408880981,0.658692315851582,0.6625,0.15,0.15,0.132978723404255,0.25,0.345744680851064,0.0265957446808511,25,47,65,5,13.9875,7.35276362406629,14.5324675324675,9,4.63224115334207,136,0,0,0.36169778444646,0.32577602978676623,0.22729407554019349,0.1245031055959771,1.0700000000001637,0.13473524173746226,0.6567728648798496,0.16590365394483797,0.43865866091346106,0.32764099840328526,0.2248554671164129,0.3002171095383859,0.0,1.5900000000001455,0.0,0.9481508514970297,0.14153191620437156,0.41740538576289055
PLANAIG_135,2289,19.2799151386016,6.89089,45.90227,-0.455785801924053,0.890089491435804,0.7375,0.125,0.0875,0.488888888888889,0.0,0.037037037037037,0.0,66,0,5,0,15.175,12.9015502944414,16.8611111111111,5,2.37955346650999,5,0,1,0.046045989939352695,0.0,0.1051364427616399,0.0,0.3854955753881768,0.0,0.2575890643941876,0.0,0.0,0.051824002780963385,0.0,0.20532551279823277,0.0,1.4112418301019716,0.0,0.28681496166730064,0.0,0.0
PLANAIG_CAMTRAP_REFUGE,2197,20.5560452195836,6.88435,45.9058,0.675455420161329,-0.737400824094117,0.85,0.0375,0.0375,0.289855072463768,0.0966183574879227,0.241545893719807,0.0144927536231884,60,20,50,3,10.2625,6.6346687267658,10.525641025641,7,4.3550157536335,86,0,0,0.21952616000212402,0.1893142107796848,0.11836907233649542,0.0,0.6004911178674774,0.11909756066056616,0.4208695630613194,0.1704084566036954,0.24251432035032394,0.19838759852806562,0.17151049197605062,0.1395030532453118,0.0,1.0099999997928535,0.0,0.4425876151745342,0.13482653052028581,0.2260855826804118
PLANAIG_139,2319,17.1803941944162,6.89101,45.90076,0.933796366234844,-0.357804899919775,0.4,0.1125,0.1125,0.449664429530201,0.0,0.0,0.0,67,0,0,0,4.1,3.25537530162505,4.49315068493151,3,2.51740560154212,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANAIG_134,2293,23.2928307059294,6.88847,45.90202,0.0582011932708624,-0.998304873824548,0.4625,0.2,0.05,0.311111111111111,0.0074074074074074,0.192592592592593,0.0074074074074074,42,1,26,1,3.3875,2.91001652959767,4.44262295081967,7,3.99408284023669,28,0,0,0.24297325697500582,0.20348364961569132,0.2443382070120658,0.0,0.8699999999998909,0.0,0.8605000000001155,0.12127096016570249,0.265469274349698,0.12515916203684355,0.09700458609950147,0.16489805739416652,0.0,0.8699999999998909,0.0,0.35845598577491267,0.0,0.1857381909973128
PLANAIG_140,2310,30.4147145070142,6.8877,45.89822,-0.989118604921214,0.147120309266637,0.5875,0.1875,0.1875,0.573770491803279,0.0081967213114754,0.0081967213114754,0.0,70,1,1,0,8.3625,5.72634097942641,9.29166666666667,4,2.01080788975952,2,0,1,0.015361696849117834,0.0,0.04827271405722876,0.0,0.18360139871265346,0.0,0.12663098129185077,0.0,0.0,0.006948368657431274,0.0,0.035239559497004046,0.0,0.23655844147469907,0.0,0.0,0.0,0.0
PLANAIG_138,2256,14.7631326236313,6.88609,45.89914,0.149444878086333,-0.988770058412855,0.5125,0.3625,0.3625,0.381818181818182,0.0727272727272727,0.263636363636364,0.0454545454545455,42,8,29,5,10.6375,10.5473540385819,14.1833333333333,5,3.59050445103858,42,0,0,0.05592364525307403,0.0,0.16349634900474533,0.0,0.7190960898747107,0.0,0.1724611682656136,0.0,0.0,0.04170050906313463,0.0,0.14116044023148405,0.0,0.7190960898747107,0.0,0.1835072672683509,0.0,0.0
PLANAIG_136,2148,30.2627974259267,6.88229,45.90075,0.999287534334484,0.0377415384385394,0.8625,0.0375,0.0375,0.132075471698113,0.235849056603774,0.320754716981132,0.127358490566038,28,50,68,27,29.4375,11.2518282621317,29.4375,9,4.88415561834384,172,0,0,1.092915900249568,0.350604892196543,1.6215349855353578,0.15896052643574876,5.9099999999998545,0.1664639892596142,4.398140915572913,0.27013307889717453,0.9025000000001455,1.1642463362519766,0.33115503897874987,1.840188332919563,0.11331975545863315,8.269999999999982,0.1614002558960692,5.5310000000001995,0.25476682424471164,0.6780641025688965
PLANAIG_CAMTRAP_2200,2186,35.4619992168493,6.88302,45.90039,0.998070866728533,0.062084981982398,0.8625,0.0,0.0,0.159663865546218,0.19327731092437,0.302521008403361,0.0504201680672269,38,46,72,12,22.5,7.40509574806259,22.5,8,5.50690258603928,178,0,0,0.12038682864833845,0.06783439486935094,0.1548473690773026,0.0,0.551999999371219,0.0,0.3980999999684401,0.0,0.18650247561561173,0.09282919079984822,0.0,0.12350136626468984,0.0,0.551999999371219,0.0,0.309866412035785,0.0,0.17496222098088765
PLANAIG_137,2227,29.3099958750926,6.88416,45.90026,0.668793380174642,-0.743448326808647,0.875,0.0625,0.0625,0.183168316831683,0.143564356435644,0.306930693069307,0.0891089108910891,37,29,62,18,22.975,14.4204276697057,23.2658227848101,7,5.45216461785142,150,0,0,0.19274677711246113,0.20514413349133065,0.09010603910302131,0.0,0.37956026016399846,0.0,0.3027639413998941,0.1395059048566054,0.23706808745953367,0.17111856364076175,0.17248642241997914,0.11499625422598272,0.0,0.4899999999997817,0.0,0.38048899318414436,0.11840322395369185,0.23263911645051394
PLANAIG_133,2268,15.2410267399854,6.88455,45.90294,-0.826541233925875,-0.562876175211114,0.9,0.05,0.05,0.536764705882353,0.0147058823529412,0.0514705882352941,0.0,73,2,7,0,7.925,4.30123620734695,8.45333333333333,4,2.22897083634611,9,0,1,0.1296084851108617,0.11675809183270758,0.11529676417099866,0.0,0.4800000000000182,0.0,0.2920981596469802,0.057998198615905494,0.16106433141533216,0.1453398464924203,0.12610267123250196,0.0989327540097385,0.0,0.5113355592225162,0.0,0.32747526947271116,0.10718606682098653,0.16918676462046278
PECLEREY_51,1927,23.6741613654497,6.95211,45.99337,0.822763945463275,-0.568383224634317,0.525,0.0125,0.0125,0.285714285714286,0.203463203463203,0.186147186147186,0.121212121212121,66,47,43,28,36.9875,16.0351621148847,36.9875,6,4.78874629812438,118,0,0,0.23650805396359828,0.19761168083596203,0.1703654667835363,0.06257097794696165,0.8597727272672273,0.06669326681615076,0.4039295772971062,0.16111711466942324,0.24480528398709112,0.24261235854763527,0.19732833506316183,0.1719109916133756,0.0,0.8899999999998727,0.06210505039487089,0.5237330187908121,0.15182529917080956,0.2865906457344636
PECLEREY_50,1922,19.078375781087,6.94955,45.99281,0.391844934527669,0.920031275166778,0.575,0.025,0.025,0.236220472440945,0.208661417322835,0.145669291338583,0.18503937007874,60,53,37,47,38.4,14.1712849260643,39.3846153846154,9,5.57518147251988,155,0,0,0.31053748000890663,0.24428011078850886,0.2539632506157409,0.0,1.2300000000000182,0.10505988581356861,0.5662954544923996,0.21050085563530274,0.3758398269906138,0.28342171792796306,0.24173097198467985,0.19154651741546053,0.0,1.285065913369408,0.1176582370141432,0.5368149466161637,0.17590895476172363,0.32789171047090804
PECLEREY_52,2023,39.1435570497829,6.95462,45.99267,-0.0779428194701821,-0.996957831050561,0.5,0.0125,0.0125,0.107142857142857,0.205357142857143,0.111607142857143,0.09375,24,46,25,21,18.65,13.6141214846008,19.6315789473684,10,7.61858487701184,158,0,0,1.1817301974667545,0.2955992407623853,2.0389691469520455,0.11000000002445631,8.580994681703714,0.17257014383037586,4.0200497340851635,0.2166582717289316,0.9300000000000637,1.2842576526169591,0.25549905232139736,2.3981164120245753,0.08326087003138127,10.029999999999973,0.14098300878646342,8.385585878508504,0.18518328331509792,0.9059482759941488
PECLEREY_CAMTRAP_1900_NORD,1903,21.9825689292355,6.94562,45.99075,0.136958156481163,-0.990576833654655,0.95,0.05,0.05,0.342995169082126,0.231884057971014,0.0434782608695652,0.202898550724638,71,48,9,42,61.8125,22.0758724758416,61.8125,6,4.2445765230312,107,0,0,6.4204259874699,7.141445497623408,4.933504538161592,0.1268307323184672,14.520625889088024,0.15935326918605597,13.120335441859597,1.8274350377332667,10.901399868726344,4.797778785602104,4.3979460269591755,4.855299334386789,0.0,15.275744680987373,0.12148669033393844,13.086195694363811,0.1923316716152499,8.004930769180135
PECLEREY_53,2035,23.3220421234605,6.95741,45.99313,-0.87489608996564,-0.484310676903613,0.55,0.275,0.225,0.392405063291139,0.0949367088607595,0.0569620253164557,0.158227848101266,62,15,9,25,25.1,21.246950637501,31.8730158730159,5,3.57445589919817,49,0,0,0.4411960248714649,0.39907951111240436,0.2136503523489567,0.1614471965735902,0.8399999999999181,0.1726183416295953,0.8299907410873629,0.3025762139092194,0.5500350283512034,0.4511867737454395,0.4204234426954372,0.24191554494957174,0.0,1.25,0.17265709290813902,0.9520000000000322,0.28907419334296947,0.5505431799133476
PLANAIG_CAMTRAP_2100,2149,27.4102816940953,6.8803,45.90399,-0.681794515053863,0.731543737067352,0.75,0.1,0.1,0.184615384615385,0.153846153846154,0.333333333333333,0.0102564102564103,36,30,65,2,20.425,18.7716288753244,21.7866666666667,10,5.2311184482047,139,0,0,0.4901244660012935,0.22829324006329443,0.4958325882575559,0.133419811330441,1.844273859153418,0.1388659057675568,1.4867328419405115,0.18350794539082926,0.6912745917916254,0.563193610064941,0.33214243687780254,0.5288228671169739,0.13089673920057976,2.5088028172826853,0.13900807618153976,1.764824259177726,0.1992739568009938,0.6762820241395957
PECLEREY_CAMTRAP_1800,1780,33.0507407426369,6.944,45.98667,-0.167179943478997,-0.985926400142708,0.9375,0.0,0.0,0.145161290322581,0.360215053763441,0.0,0.0161290322580645,27,67,0,3,29.0,13.4173513204245,31.3513513513514,7,4.1591728780957,147,1,0,17.1753020012324,18.328209308260057,5.560303705094934,3.8324827586361607,25.6099999999999,6.9072335123343125,23.21599999999992,15.865145348869817,20.64681705808539,16.501286751913323,17.861363037650563,5.9536765905673645,0.13811298800692384,25.929999999999836,3.3651513610008243,23.584504776916173,14.293396374446843,20.64681705808539
PECLEREY_CAMTRAP_1600_NORD,1630,31.110603317905,6.94044,45.99055,-0.993883567177199,-0.110433033532214,0.95,0.0375,0.0375,0.283687943262411,0.24113475177305,0.0,0.205673758865248,40,34,0,29,31.2375,23.723749650263,33.7702702702703,5,4.43673287212676,63,1,0,20.65039684231374,20.51648223220309,5.754819913855337,0.6927772923893372,30.21131863380606,16.040416395227297,28.112642489686404,19.59353447905397,23.14040187350264,20.7088664461636,21.05063369539198,4.983179865252599,0.6927772923893372,30.21131863380606,12.006510537062274,27.421551936518483,19.128698795146363,23.541950274529597
PECLEREY_CAMTRAP_1600,1617,23.553818131341,6.94039,45.98588,-0.282448680836062,0.959282410291135,0.8125,0.0125,0.0125,0.373983739837398,0.333333333333333,0.0,0.024390243902439,46,41,0,3,13.7,10.856252937736,17.3968253968254,6,3.28676949815338,46,1,0,17.82405967645294,19.241771962548682,7.511226665383205,0.6899266340010399,25.660000000000082,5.749883655815336,25.40237381825616,11.75986787795506,23.800283455571787,18.165280292610692,20.095949356352662,7.9744401964112965,0.24193864994572323,29.348080000057735,1.8109867281973038,28.193461346632148,12.699836723519411,24.420976374140935
BLAITIERE_CAMTRAP_2230,2239,25.1979137403713,6.90667,45.91763,-0.722085842124932,-0.691803466746682,0.825,0.1625,0.1625,0.504132231404959,0.0,0.0330578512396694,0.0,61,0,4,0,7.45,6.54468573671838,9.03030303030303,3,2.13021970027644,4,0,1,0.4192858317521086,0.2169200537684901,0.42026757498206124,0.0,1.5099999999997635,0.07902952686754361,1.196499999999833,0.15247073273224032,0.5373945782913552,0.3342163288947131,0.18019230768413763,0.41697126333423373,0.0,2.0299999999997453,0.0,1.3085000000001623,0.11638738627982548,0.3083344549168032
